lengths,depth,concrete_strength,steel_strength,width,reinforcement_ratio,area,volume,mass,weight,load,max_moment_due_to_selfweight,shear_load_due_to_selfweight,area_concrete,area_steel,x/d,ultimate_bending_moment_concrete,ultimate_bending_moment_steel,Warehouse,IDs
4.2,0.4,16730000.0,233724681.9,0.4,1.9,0.2,0.7,1767.5,17339.0,38407.6,20078.1,19203.8,0.2,0.0032,0.6,141833.1,46230692.1,Warehouse_6,ID_25281
3.9,0.4,16729999.5,340978143.8,0.3,0.3,0.1,0.5,1110.3,10892.5,29704.8,14299.5,14852.4,0.1,0.0003,0.1,81985.1,9580480.3,Warehouse_8,ID_25283
3.7,0.4,16729999.0,457414509.8,0.4,1.6,0.2,0.6,1607.6,15771.0,36290.9,16945.6,18145.4,0.2,0.0028,1.0,131018.9,55633980.2,Warehouse_7,ID_25288
3.0,0.3,16730000.5,334721380.0,0.4,3.2,0.1,0.4,1061.8,10415.8,29061.4,10926.8,14530.7,0.1,0.0044,1.5,82468.5,31878884.3,Warehouse_1,ID_25295
4.0,0.3,16729998.4,294091124.8,0.3,3.6,0.1,0.4,1139.6,11179.9,30092.8,15215.5,15046.4,0.1,0.0039,1.5,66000.6,26150738.5,Warehouse_8,ID_25299
4.4,0.4,16729999.3,404981951.8,0.4,1.7,0.2,0.8,1963.1,19257.8,40998.0,22368.2,20499.0,0.2,0.003,0.9,143849.6,58101294.5,Warehouse_8,ID_25309
3.7,0.4,16730000.6,341277903.7,0.3,2.9,0.1,0.3,842.5,8264.6,26157.2,11978.4,13078.6,0.1,0.0026,1.4,56707.6,23739034.9,Warehouse_5,ID_25311
4.4,0.4,16730000.7,210561431.4,0.5,2.8,0.2,0.9,2341.0,22965.1,46002.9,25357.9,23001.5,0.2,0.0058,0.8,178172.0,64886503.4,Warehouse_6,ID_25312
3.7,0.4,16729999.8,387776768.7,0.3,1.7,0.1,0.4,1058.3,10382.0,29015.7,13432.1,14507.9,0.1,0.002,0.9,81994.8,36282450.5,Warehouse_5,ID_25314
4.1,0.4,16729999.8,534433431.0,0.5,0.4,0.2,0.9,2188.6,21470.5,43985.2,22704.3,21992.6,0.2,0.001,0.3,189798.9,37566761.7,Warehouse_8,ID_25327
3.3,0.3,16729999.9,480106253.1,0.4,1.0,0.1,0.4,997.8,9788.7,28214.7,11709.2,14107.4,0.1,0.0012,0.7,63220.9,33693208.1,Warehouse_2,ID_25336
3.6,0.4,16730000.3,347623428.6,0.4,2.2,0.2,0.6,1495.4,14669.8,34804.2,15508.9,17402.1,0.2,0.0036,1.0,117242.0,52926166.1,Warehouse_8,ID_25345
3.1,0.4,16730000.0,305536494.8,0.3,3.5,0.1,0.3,774.9,7601.6,25262.1,9818.3,12631.1,0.1,0.0033,1.5,61617.6,23366301.3,Warehouse_1,ID_25356
4.2,0.4,16729999.6,358488909.0,0.4,2.7,0.2,0.7,1710.2,16776.9,37648.8,19654.8,18824.4,0.2,0.0044,1.3,117460.7,45716661.5,Warehouse_1,ID_25363
4.2,0.4,16730000.9,426393100.7,0.4,1.1,0.2,0.8,1918.1,18816.7,40402.5,21005.1,20201.3,0.2,0.0021,0.6,152421.3,52598972.1,Warehouse_4,ID_25365
4.1,0.4,16730000.7,326732637.9,0.3,2.1,0.1,0.5,1232.2,12087.7,31318.4,15980.2,15659.2,0.1,0.0026,0.9,103809.2,39139608.7,Warehouse_5,ID_25369
3.6,0.3,16730000.3,283173293.8,0.4,3.5,0.1,0.4,986.9,9681.3,28069.8,12466.4,14034.9,0.1,0.0037,1.4,53240.7,26252417.7,Warehouse_1,ID_25371
3.5,0.3,16729999.5,416016774.7,0.3,3.0,0.1,0.4,972.8,9543.2,27883.4,12207.4,13941.7,0.1,0.0032,1.8,56747.8,13297576.9,Warehouse_4,ID_25385
3.5,0.4,16729999.4,257027555.3,0.4,2.7,0.1,0.5,1272.0,12478.7,31846.3,14014.2,15923.2,0.1,0.0038,1.0,90131.2,44344645.4,Warehouse_5,ID_25399
3.8,0.4,16730000.3,328702974.4,0.3,0.8,0.1,0.5,1229.6,12062.5,31284.4,14919.6,15642.2,0.1,0.001,0.4,105723.8,24745002.3,Warehouse_6,ID_25409
3.4,0.4,16730000.8,302186458.6,0.5,1.4,0.2,0.6,1470.9,14430.0,34480.5,14546.7,17240.3,0.2,0.0024,0.6,123774.4,45473735.5,Warehouse_3,ID_25411
4.2,0.4,16730000.8,444799641.6,0.3,1.9,0.1,0.4,1081.0,10604.8,29316.4,15467.9,14658.2,0.1,0.002,1.2,64501.9,30725481.2,Warehouse_2,ID_25417
3.8,0.3,16729999.7,267867149.6,0.4,3.7,0.1,0.5,1267.2,12431.0,31781.8,14957.0,15890.9,0.1,0.0048,1.4,71431.0,33024085.0,Warehouse_5,ID_25418
4.2,0.4,16730000.3,251395172.9,0.3,2.2,0.1,0.6,1388.7,13623.2,33391.4,17584.1,16695.7,0.1,0.0029,0.7,115370.5,39772729.7,Warehouse_4,ID_25423
3.2,0.3,16730001.9,248563374.3,0.3,1.6,0.1,0.3,869.9,8533.7,26520.5,10470.8,13260.2,0.1,0.0017,0.5,68276.3,27426463.3,Warehouse_4,ID_25437
4.6,0.4,16729998.7,537824909.6,0.3,2.4,0.1,0.5,1332.2,13068.5,32642.5,18669.8,16321.2,0.1,0.0028,1.7,96114.3,16864341.3,Warehouse_6,ID_25446
3.8,0.4,16729999.6,180074954.6,0.4,1.3,0.1,0.5,1342.8,13173.3,32784.0,15634.9,16392.0,0.1,0.0019,0.3,90190.0,24710793.0,Warehouse_1,ID_25447
3.9,0.4,16729998.4,342638100.1,0.4,0.1,0.2,0.6,1509.8,14811.0,34994.8,17075.7,17497.4,0.2,0.0002,0.1,106684.6,6163102.6,Warehouse_4,ID_25478
5.0,0.5,16730000.0,399291954.3,0.3,0.9,0.2,0.8,1858.6,18232.5,39613.9,24616.6,19807.0,0.2,0.0013,0.5,158845.4,35833804.7,Warehouse_1,ID_25479
4.7,0.4,16729999.4,379836207.3,0.3,1.1,0.1,0.5,1276.1,12519.0,31900.7,18762.3,15950.3,0.1,0.0012,0.6,77287.5,28537127.7,Warehouse_5,ID_25494
3.6,0.4,16729999.4,352606247.8,0.3,0.3,0.1,0.5,1088.0,10672.9,29408.4,13107.2,14704.2,0.1,0.0004,0.1,92362.5,10608472.1,Warehouse_2,ID_25498
3.9,0.4,16729999.1,242106292.8,0.4,2.6,0.1,0.6,1494.8,14664.1,34796.5,17077.4,17398.2,0.1,0.0039,0.9,104720.5,46614719.0,Warehouse_4,ID_25500
3.3,0.4,16730000.7,409021359.6,0.3,2.6,0.1,0.3,787.0,7721.0,25423.3,10429.7,12711.6,0.1,0.0024,1.4,63853.4,24095310.7,Warehouse_1,ID_25506
4.3,0.4,16729999.8,421021171.0,0.3,0.2,0.1,0.4,933.7,9159.5,27365.4,14582.7,13682.7,0.1,0.0002,0.1,57835.6,6162721.1,Warehouse_4,ID_25509
3.6,0.4,16730001.2,347612089.1,0.4,3.0,0.2,0.5,1376.8,13506.5,33233.8,14841.1,16616.9,0.1,0.0045,1.4,105788.7,39719203.8,Warehouse_4,ID_25515
3.0,0.4,16729999.8,426483610.2,0.3,2.2,0.1,0.3,789.1,7740.7,25449.9,9612.2,12724.9,0.1,0.0022,1.3,65077.8,29818600.6,Warehouse_4,ID_25521
4.2,0.4,16730001.1,404729920.5,0.4,3.1,0.2,0.6,1625.2,15943.2,36523.4,19036.8,18261.7,0.1,0.0047,1.7,123637.7,26594409.2,Warehouse_1,ID_25525
3.8,0.4,16729999.5,452995304.8,0.3,1.1,0.1,0.4,1026.0,10064.7,28587.4,13592.3,14293.7,0.1,0.0012,0.7,75994.1,31389198.3,Warehouse_2,ID_25534
3.6,0.4,16729999.8,454808110.0,0.3,3.0,0.1,0.4,928.2,9105.2,27292.0,12338.9,13646.0,0.1,0.003,1.8,76144.7,9326803.9,Warehouse_4,ID_25537
4.5,0.4,16729998.6,422943839.4,0.4,1.4,0.2,0.7,1729.1,16962.6,37899.5,21343.1,18949.8,0.2,0.0022,0.8,115448.8,48066665.6,Warehouse_1,ID_25543
4.3,0.4,16729998.8,334559779.9,0.5,3.2,0.2,0.9,2284.0,22406.4,45248.7,24269.9,22624.3,0.2,0.0067,1.5,165371.0,53265873.9,Warehouse_8,ID_25544
4.0,0.4,16729999.3,316216992.8,0.3,1.4,0.1,0.5,1129.9,11084.0,29963.4,14903.8,14981.7,0.1,0.0016,0.6,89633.1,31032091.5,Warehouse_3,ID_25546
3.4,0.3,16729999.9,375506606.3,0.5,0.5,0.1,0.4,1075.5,10550.8,29243.6,12513.5,14621.8,0.1,0.0007,0.3,54286.7,19092791.3,Warehouse_5,ID_25547
4.5,0.4,16730000.8,382147202.6,0.4,1.8,0.2,0.8,2030.9,19923.6,41896.9,23750.5,20948.4,0.2,0.0032,0.9,151151.7,58146912.3,Warehouse_7,ID_25548
4.7,0.5,16729999.9,272286153.1,0.4,1.5,0.2,0.8,1979.5,19418.8,41215.3,24441.5,20607.7,0.2,0.0025,0.5,158390.5,43298028.9,Warehouse_8,ID_25549
4.0,0.4,16729999.2,326688229.4,0.4,3.1,0.2,0.6,1576.9,15469.8,35884.2,18036.9,17942.1,0.1,0.0048,1.4,97224.9,39500102.1,Warehouse_3,ID_25551
3.7,0.3,16730000.4,192861453.1,0.3,2.7,0.1,0.4,908.7,8914.3,27034.3,12629.0,13517.2,0.1,0.0026,0.7,56693.3,27387650.7,Warehouse_2,ID_25558
3.4,0.4,16730000.7,350648975.2,0.3,3.3,0.1,0.3,881.2,8644.1,26669.6,11493.6,13334.8,0.1,0.0033,1.6,62404.5,18611556.6,Warehouse_4,ID_25560
4.3,0.4,16729999.4,140793470.8,0.3,2.3,0.1,0.5,1352.7,13269.5,32913.9,17575.4,16456.9,0.1,0.0029,0.4,100650.1,27486761.0,Warehouse_8,ID_25561
4.6,0.4,16729999.2,284813843.9,0.5,1.5,0.2,0.9,2131.4,20909.1,43227.2,24820.9,21613.6,0.2,0.0028,0.6,147821.2,49626019.2,Warehouse_2,ID_25577
4.3,0.4,16729999.7,427476158.5,0.4,1.6,0.2,0.8,1945.7,19087.4,40768.0,22105.9,20384.0,0.2,0.0029,0.9,153118.5,58475938.6,Warehouse_8,ID_25579
2.9,0.3,16730000.6,415679081.6,0.4,0.3,0.1,0.4,1009.5,9902.8,28368.8,10153.6,14184.4,0.1,0.0004,0.2,81990.3,13355604.1,Warehouse_2,ID_25580
3.9,0.4,16730000.3,126398558.0,0.3,2.1,0.1,0.5,1297.0,12723.3,32176.4,15834.6,16088.2,0.1,0.0027,0.4,93926.2,24497882.3,Warehouse_8,ID_25581
4.9,0.4,16729999.4,541350943.9,0.4,2.7,0.1,0.6,1643.1,16119.2,36761.0,22626.1,18380.5,0.1,0.0035,2.0,88322.9,856112.2,Warehouse_2,ID_25582
4.2,0.4,16730000.7,470265642.0,0.3,0.9,0.1,0.4,1043.8,10239.8,28823.8,15132.5,14411.9,0.1,0.0009,0.6,69242.1,26808784.6,Warehouse_3,ID_25584
4.5,0.5,16729999.5,289092399.4,0.4,1.3,0.2,0.9,2312.0,22680.7,45618.9,25792.1,22809.5,0.2,0.0027,0.5,199778.3,51569280.3,Warehouse_8,ID_25593
4.6,0.5,16730000.7,429542476.8,0.3,0.7,0.1,0.6,1500.4,14719.0,34870.6,20202.8,17435.3,0.1,0.001,0.4,127603.6,28814637.9,Warehouse_2,ID_25594
4.1,0.4,16729999.4,260870977.9,0.5,0.9,0.2,0.8,2024.0,19855.8,41805.4,21193.5,20902.7,0.2,0.0018,0.3,165787.9,33779461.8,Warehouse_3,ID_25597
3.6,0.4,16730000.2,382173061.4,0.3,1.8,0.1,0.3,842.6,8266.1,26159.3,11726.0,13079.6,0.1,0.0017,0.9,64973.5,29727908.5,Warehouse_8,ID_25598
3.9,0.4,16730000.2,514952893.5,0.3,0.5,0.1,0.5,1234.5,12110.6,31349.4,15400.2,15674.7,0.1,0.0006,0.3,98327.8,22102968.9,Warehouse_6,ID_25607
3.9,0.4,16729999.4,365981942.7,0.4,3.2,0.2,0.7,1784.1,17501.6,38627.2,18758.6,19313.6,0.2,0.0057,1.6,141464.0,38817011.6,Warehouse_3,ID_25623
4.1,0.4,16729999.1,472569795.6,0.4,2.5,0.2,0.6,1642.9,16116.6,36757.4,18622.9,18378.7,0.2,0.004,1.6,133961.0,35190089.8,Warehouse_5,ID_25625
3.9,0.4,16729999.2,366866882.4,0.4,0.1,0.2,0.6,1539.3,15100.1,35385.1,17364.3,17692.5,0.2,0.0002,0.1,131243.6,6586250.4,Warehouse_3,ID_25629
3.9,0.4,16730000.6,486186810.5,0.3,0.6,0.1,0.5,1171.6,11493.8,30516.6,14875.7,15258.3,0.1,0.0007,0.4,87083.3,24993102.2,Warehouse_6,ID_25633
4.7,0.4,16729999.9,508611229.9,0.3,1.8,0.1,0.6,1459.6,14319.1,34330.8,20091.3,17165.4,0.1,0.0022,1.2,101599.4,38943251.1,Warehouse_7,ID_25649
4.1,0.4,16730000.1,352241433.9,0.5,3.2,0.2,0.9,2290.7,22472.0,45337.2,23477.7,22668.6,0.2,0.0069,1.5,182534.6,53136935.9,Warehouse_2,ID_25652
4.3,0.4,16729999.9,322564236.7,0.5,2.2,0.2,0.9,2247.6,22049.4,44766.7,24227.7,22383.4,0.2,0.0045,0.9,182861.2,67562635.3,Warehouse_7,ID_25678
4.3,0.5,16729999.6,238969013.1,0.3,2.8,0.1,0.6,1471.7,14437.3,34490.4,18440.7,17245.2,0.1,0.0038,0.9,121513.4,43888536.1,Warehouse_4,ID_25706
3.2,0.4,16730000.4,327985517.5,0.4,2.9,0.2,0.5,1356.7,13308.8,32966.9,13374.8,16483.5,0.2,0.0047,1.3,109570.9,46736642.9,Warehouse_8,ID_25714
4.7,0.4,16730000.4,350718408.1,0.5,1.3,0.2,1.0,2550.9,25024.2,48782.7,28514.1,24391.4,0.2,0.0028,0.6,195814.4,60899825.7,Warehouse_6,ID_25718
4.1,0.3,16730000.5,424885538.8,0.3,0.7,0.1,0.4,985.9,9671.7,28056.8,14384.0,14028.4,0.1,0.0007,0.4,57296.7,20362991.2,Warehouse_6,ID_25720
3.3,0.3,16729999.4,291308466.4,0.3,1.6,0.1,0.3,854.2,8379.7,26312.6,10867.1,13156.3,0.1,0.0016,0.6,60260.4,28016402.8,Warehouse_8,ID_25723
4.1,0.4,16730001.5,420896628.5,0.3,0.3,0.1,0.6,1331.0,13056.8,32626.7,16523.0,16313.3,0.1,0.0004,0.2,111684.7,12611517.8,Warehouse_3,ID_25741
4.7,0.4,16730000.5,354190388.5,0.5,1.0,0.2,0.9,2110.9,20708.2,42956.0,25310.7,21478.0,0.2,0.0019,0.5,139004.8,43561668.8,Warehouse_8,ID_25747
4.9,0.5,16729999.0,482859726.8,0.3,0.5,0.2,0.7,1798.1,17639.3,38813.1,23533.5,19406.5,0.2,0.0008,0.3,157457.3,28697386.4,Warehouse_7,ID_25770
3.0,0.3,16730000.2,417075828.0,0.5,2.1,0.2,0.5,1292.8,12682.2,32121.0,12000.3,16060.5,0.2,0.0036,1.2,106647.2,50905478.4,Warehouse_8,ID_25787
3.2,0.4,16730000.3,381563700.3,0.5,2.0,0.2,0.6,1414.2,13872.9,33728.4,13680.2,16864.2,0.2,0.0034,1.0,110570.2,54309544.0,Warehouse_2,ID_25820
3.1,0.4,16729998.8,438495889.8,0.3,2.4,0.1,0.4,918.8,9013.8,27168.6,10600.5,13584.3,0.1,0.0028,1.4,75732.1,29482234.4,Warehouse_2,ID_25828
3.1,0.3,16730000.9,332764946.0,0.4,0.6,0.1,0.5,1139.0,11173.5,30084.2,11815.7,15042.1,0.1,0.0008,0.3,93019.2,20955030.2,Warehouse_6,ID_25845
3.7,0.4,16729999.9,267086853.8,0.3,4.0,0.1,0.4,1047.5,10275.5,28871.9,13371.1,14436.0,0.1,0.0043,1.4,79690.1,27956893.5,Warehouse_7,ID_25854
3.9,0.4,16730000.2,407583461.7,0.3,0.3,0.1,0.4,979.1,9604.6,27966.1,13740.2,13983.1,0.1,0.0004,0.2,68885.1,11439266.9,Warehouse_3,ID_25861
3.9,0.4,16730000.2,345641133.6,0.5,4.0,0.2,0.7,1792.4,17583.9,38738.2,19029.2,19369.1,0.2,0.007,1.9,111810.8,9158390.5,Warehouse_3,ID_25862
3.9,0.4,16729998.7,304489448.1,0.5,3.2,0.2,0.7,1725.2,16924.1,37847.5,18443.3,18923.7,0.2,0.0055,1.3,120233.4,49042071.3,Warehouse_5,ID_25864
4.1,0.4,16730000.5,455483809.2,0.3,1.8,0.1,0.6,1472.1,14440.9,34495.3,17630.5,17247.6,0.1,0.0026,1.1,118219.7,46544592.0,Warehouse_5,ID_25865
4.0,0.4,16730000.2,375773264.3,0.4,1.4,0.1,0.5,1249.3,12255.5,31544.9,15924.1,15772.4,0.1,0.0018,0.7,78323.2,36556509.7,Warehouse_6,ID_25870
4.7,0.3,16730000.6,303586125.0,0.3,2.7,0.1,0.4,1102.2,10812.7,29597.1,17239.4,14798.5,0.1,0.0025,1.1,57047.8,28314153.9,Warehouse_4,ID_25893
4.8,0.4,16730000.6,294179642.8,0.5,2.4,0.2,0.9,2362.1,23172.1,46282.4,27535.6,23141.2,0.2,0.0047,0.9,165178.9,63895327.9,Warehouse_1,ID_25897
4.2,0.4,16729999.9,321814589.6,0.4,1.1,0.2,0.7,1702.5,16701.3,37546.7,19892.5,18773.3,0.2,0.0018,0.5,136172.5,37759229.8,Warehouse_4,ID_25905
3.8,0.4,16730001.7,394431798.6,0.4,3.1,0.2,0.7,1756.9,17235.4,38267.8,18102.4,19133.9,0.2,0.0056,1.6,139707.4,34315656.6,Warehouse_4,ID_25920
3.1,0.3,16730001.1,234211370.2,0.4,1.6,0.1,0.4,886.7,8698.2,26742.5,10453.0,13371.3,0.1,0.0018,0.6,53925.7,27117327.6,Warehouse_1,ID_25935
4.3,0.4,16729999.5,330405344.3,0.3,1.0,0.1,0.5,1189.5,11668.7,30752.8,16633.7,15376.4,0.1,0.0011,0.4,89028.0,24942551.9,Warehouse_6,ID_25940
4.0,0.4,16730000.1,363570692.9,0.5,1.0,0.2,0.8,1921.4,18848.6,40445.6,20167.7,20222.8,0.2,0.0019,0.5,149914.8,46420776.5,Warehouse_4,ID_25949
2.8,0.3,16730000.3,302078334.0,0.3,0.4,0.1,0.2,591.5,5802.4,22833.3,7923.6,11416.6,0.1,0.0003,0.2,46607.3,8035753.8,Warehouse_3,ID_25957
3.7,0.3,16730001.6,513220990.9,0.5,1.4,0.2,0.6,1505.1,14765.4,34933.3,16123.7,17466.6,0.2,0.0023,1.0,94369.7,50670243.1,Warehouse_8,ID_25961
4.6,0.5,16729999.7,406250084.2,0.3,3.4,0.1,0.5,1411.2,13844.3,33689.8,19446.6,16844.9,0.1,0.004,1.8,108187.1,13915450.5,Warehouse_2,ID_25965
3.6,0.4,16730000.8,341886059.1,0.5,0.7,0.2,0.7,1588.6,15584.6,36039.2,16291.5,18019.6,0.2,0.0013,0.3,123632.6,31495599.9,Warehouse_7,ID_25970
4.0,0.4,16730001.0,352682154.3,0.3,2.6,0.1,0.5,1248.4,12246.6,31532.9,15652.0,15766.5,0.1,0.0032,1.2,103286.2,38299906.1,Warehouse_3,ID_25981
4.4,0.4,16729999.5,334587865.2,0.3,3.5,0.2,0.7,1717.0,16843.8,37739.1,20787.7,18869.6,0.1,0.0052,1.5,129406.9,34522311.7,Warehouse_1,ID_25992
4.2,0.4,16729999.7,535266932.5,0.5,2.3,0.2,0.8,1976.4,19388.2,41174.1,21566.6,20587.1,0.2,0.0044,1.7,144939.9,32028150.5,Warehouse_3,ID_26018
5.1,0.5,16730000.2,302843482.1,0.4,2.1,0.2,1.0,2578.7,25297.5,49151.6,31216.4,24575.8,0.2,0.0043,0.8,196125.9,65468063.8,Warehouse_1,ID_26029
4.3,0.4,16730001.3,368090408.1,0.3,0.4,0.1,0.6,1344.4,13188.8,32804.9,17734.5,16402.4,0.1,0.0005,0.2,101746.2,14791710.3,Warehouse_6,ID_26038
4.0,0.4,16730000.7,405780101.5,0.4,2.9,0.2,0.7,1823.3,17886.9,39147.4,19585.4,19573.7,0.2,0.0052,1.6,139596.9,36735446.1,Warehouse_2,ID_26055
4.7,0.5,16729999.6,501595050.7,0.3,1.3,0.1,0.7,1612.4,15817.4,36353.5,21484.0,18176.8,0.1,0.0018,0.8,134440.4,44828387.4,Warehouse_3,ID_26067
4.9,0.5,16730001.4,438262710.0,0.4,0.5,0.2,0.9,2186.0,21444.8,43950.4,26775.2,21975.2,0.2,0.0009,0.3,184259.6,30319336.7,Warehouse_5,ID_26089
4.1,0.4,16729999.7,418379755.7,0.3,1.1,0.1,0.4,1015.1,9958.4,28443.8,14701.8,14221.9,0.1,0.0011,0.6,72164.5,27245059.0,Warehouse_1,ID_26093
3.2,0.3,16729999.9,423016171.8,0.4,1.2,0.1,0.5,1122.1,11007.9,29860.7,11867.7,14930.3,0.1,0.0017,0.7,86653.8,40809510.4,Warehouse_2,ID_26096
4.1,0.4,16729999.4,359701221.3,0.4,0.2,0.1,0.6,1475.9,14478.5,34546.0,17737.5,17273.0,0.1,0.0003,0.1,107735.8,9426941.0,Warehouse_6,ID_26105
3.7,0.3,16730001.1,222488376.5,0.4,3.8,0.1,0.5,1320.9,12958.4,32493.9,14881.6,16246.9,0.1,0.0053,1.2,84708.1,41524819.2,Warehouse_3,ID_26146
3.8,0.4,16730000.0,193674856.4,0.4,0.7,0.2,0.6,1409.3,13825.1,33663.9,16063.8,16832.0,0.2,0.0011,0.2,104469.7,16598244.4,Warehouse_4,ID_26156
4.0,0.3,16730000.1,359044108.5,0.3,1.8,0.1,0.3,833.8,8180.1,26043.1,12921.9,13021.5,0.1,0.0015,0.9,42677.5,25214579.1,Warehouse_4,ID_26170
3.5,0.3,16729999.6,403994482.0,0.3,2.8,0.1,0.3,821.6,8060.3,25881.4,11276.5,12940.7,0.1,0.0026,1.6,57650.8,19092251.1,Warehouse_4,ID_26185
4.0,0.4,16730000.0,258725647.0,0.3,2.5,0.1,0.5,1301.1,12763.3,32230.5,16196.2,16115.2,0.1,0.0031,0.9,97982.3,40356614.8,Warehouse_4,ID_26187
3.6,0.4,16730000.3,322797056.8,0.3,2.7,0.1,0.4,999.5,9804.9,28236.6,12715.4,14118.3,0.1,0.0029,1.2,81078.0,33876681.7,Warehouse_1,ID_26197
4.3,0.5,16730001.0,355052554.0,0.4,3.3,0.2,0.7,1896.1,18600.4,40110.6,21692.9,20055.3,0.2,0.0055,1.5,155017.0,40845170.1,Warehouse_7,ID_26202
4.2,0.4,16729999.9,363021635.4,0.5,1.3,0.2,0.8,2060.1,20210.0,42283.5,22144.6,21141.8,0.2,0.0025,0.6,166586.2,55229780.8,Warehouse_2,ID_26221
3.3,0.3,16729999.9,282329541.7,0.3,3.6,0.1,0.3,723.6,7098.5,24582.9,10169.0,12291.5,0.1,0.0031,1.5,39361.0,18623506.3,Warehouse_4,ID_26224
4.0,0.3,16730000.4,202629580.9,0.3,2.5,0.1,0.5,1219.8,11965.8,31153.8,15552.2,15576.9,0.1,0.003,0.7,74494.6,34077215.7,Warehouse_3,ID_26235
3.2,0.3,16729999.6,338342688.0,0.3,2.2,0.1,0.3,815.0,7995.2,25793.5,10442.3,12896.8,0.1,0.0022,1.1,56290.2,30555233.7,Warehouse_8,ID_26237
4.0,0.3,16729999.8,483762751.9,0.5,2.5,0.2,0.6,1561.4,15317.3,35678.4,17917.2,17839.2,0.1,0.0039,1.7,91342.2,22707965.9,Warehouse_7,ID_26249
4.7,0.3,16729999.9,310156855.8,0.3,3.8,0.1,0.5,1253.9,12300.7,31606.0,18662.7,15803.0,0.1,0.0039,1.7,63106.8,17936641.2,Warehouse_5,ID_26251
3.4,0.4,16730000.2,396104115.7,0.3,1.9,0.1,0.4,1004.6,9854.9,28304.1,12054.6,14152.0,0.1,0.0022,1.0,83071.8,37465385.3,Warehouse_3,ID_26261
4.7,0.4,16729999.9,309476009.2,0.4,0.9,0.2,0.9,2150.7,21097.9,43482.2,25597.6,21741.1,0.2,0.0017,0.4,157455.5,37776611.7,Warehouse_4,ID_26290
3.9,0.4,16729999.3,487019324.4,0.4,1.5,0.2,0.6,1607.7,15771.2,36291.1,17593.7,18145.6,0.2,0.0026,1.0,131052.1,53980626.9,Warehouse_4,ID_26309
4.0,0.4,16729999.6,414205101.1,0.5,3.1,0.2,0.7,1870.1,18345.8,39766.8,19891.7,19883.4,0.2,0.0057,1.8,127834.3,24196997.8,Warehouse_6,ID_26311
3.9,0.3,16730000.1,369084262.8,0.3,2.0,0.1,0.4,1112.2,10910.4,29729.0,14606.3,14864.5,0.1,0.0022,1.0,70331.2,35188755.4,Warehouse_8,ID_26324
3.8,0.3,16730000.0,317917312.7,0.4,2.5,0.1,0.5,1149.6,11277.1,30224.1,14499.8,15112.0,0.1,0.0029,1.1,66876.2,35715453.1,Warehouse_7,ID_26339
3.8,0.4,16730000.5,378306165.0,0.4,2.4,0.2,0.6,1486.4,14581.1,34684.5,16410.9,17342.3,0.2,0.0038,1.2,111447.0,46479684.7,Warehouse_1,ID_26351
5.2,0.5,16730000.6,466446385.6,0.4,2.3,0.2,1.1,2868.2,28136.8,52984.7,34157.6,26492.4,0.2,0.005,1.4,223689.0,64010710.5,Warehouse_3,ID_26354
4.4,0.3,16730000.3,239903128.4,0.3,1.4,0.1,0.4,875.4,8587.5,26593.1,14560.8,13296.6,0.1,0.0012,0.5,35395.3,18006991.1,Warehouse_8,ID_26382
4.0,0.4,16730000.2,495433536.6,0.3,1.8,0.1,0.6,1480.5,14523.8,34607.1,17417.8,17303.6,0.1,0.0027,1.2,123398.7,46062618.4,Warehouse_2,ID_26387
3.3,0.4,16729999.8,194517348.2,0.5,1.4,0.2,0.6,1441.1,14137.6,34085.8,14148.8,17042.9,0.2,0.0025,0.4,119745.2,34339931.0,Warehouse_1,ID_26391
4.4,0.4,16730000.4,371924965.0,0.3,2.4,0.1,0.5,1297.4,12727.8,32182.6,17522.8,16091.3,0.1,0.0028,1.2,103584.6,37337002.3,Warehouse_7,ID_26397
4.0,0.3,16730000.2,445464860.2,0.4,0.3,0.1,0.5,1312.4,12874.8,32380.9,16340.7,16190.5,0.1,0.0005,0.2,75547.2,15890837.2,Warehouse_1,ID_26409
3.2,0.4,16729999.6,297144765.4,0.3,2.5,0.1,0.4,968.4,9499.7,27824.6,11019.0,13912.3,0.1,0.003,1.0,75558.9,37593291.4,Warehouse_2,ID_26424
3.3,0.4,16730001.2,377221442.3,0.4,3.1,0.1,0.4,1085.8,10651.4,29379.4,12045.3,14689.7,0.1,0.0039,1.6,81241.8,25556109.9,Warehouse_1,ID_26430
4.4,0.5,16729999.5,330234844.6,0.3,3.1,0.1,0.7,1676.4,16445.8,37201.8,20689.7,18600.9,0.1,0.0046,1.4,133103.7,42213909.0,Warehouse_1,ID_26447
2.9,0.3,16730000.5,498118212.2,0.3,0.4,0.1,0.3,675.2,6623.9,23942.3,8760.5,11971.1,0.1,0.0004,0.3,48297.3,13165972.8,Warehouse_2,ID_26449
4.6,0.5,16729999.1,397567878.1,0.3,2.9,0.1,0.6,1421.2,13941.6,33821.1,19418.7,16910.6,0.1,0.0035,1.5,117980.2,29728029.4,Warehouse_7,ID_26454
4.0,0.4,16729999.8,386974505.6,0.3,1.3,0.1,0.4,891.3,8743.7,26804.0,13260.4,13402.0,0.1,0.0012,0.7,58552.4,25844686.6,Warehouse_4,ID_26465
3.6,0.4,16730000.1,463191267.4,0.3,0.2,0.1,0.4,1039.8,10200.4,28770.5,12853.6,14385.2,0.1,0.0002,0.1,77911.3,7916025.9,Warehouse_4,ID_26469
